ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO
810083,390,MESTNI VRH,PTUJ,281/7,9,,,1/1,,142,,,565720.44,145961.72,2024
810111,1796,CESTA,DOBREPOLJE,1244/9,5,,,1/1,,1312,,,475054.98,79972.26,2024
810122,206,IVANJŠEVCI,GORNJA RADGONA,847/1,9,,,1/1,,11646,,,573771.87,166019.87,2024
810125,388,ROGOZNICA,PTUJ,700/10,3,,,1/1,,395,,,568895.75,143758.41,2024
810125,388,ROGOZNICA,PTUJ,700/27,5,,,1/1,,669,,,568882.32,143734.82,2024
809945,2624,KOŠTABONA,KOPER,2807,5,,,10/24,,40,,,400369.65,37666.73,2024
810025,2605,KOPER,KOPER,456/10,5,,,1/1,,42,,,401150.74,46073.18,2024
809677,1726,ŠENTPETER,LJUBLJANA,183,1,,,1/1,,347,,,462896.82,101973.85,2024
809678,1456,NOVO MESTO,NOVO MESTO,247,3,,,1/1,,494,,,512147.45,75031.48,2024
809694,2425,GORJANSKO,KOMEN,2343/1,7,,,1/1,,541,,,400143.81,74269.05,2024
809694,2425,GORJANSKO,KOMEN,2343/2,7,,,1/1,,48,,,400143.34,74291.96,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/59,6,,,1/1,,12,,,416844.57,52279.36,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/60,6,,,1/1,,12,,,416845.97,52281.43,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/61,6,,,1/1,,12,,,416847.37,52283.5,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/62,6,,,1/1,,12,,,416848.77,52285.57,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/63,6,,,1/1,,12,,,416850.17,52287.64,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/64,6,,,1/1,,12,,,416851.57,52289.71,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/65,6,,,1/1,,12,,,416852.97,52291.77,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/66,6,,,1/1,,12,,,416853.71,52273.22,2024
809701,2560,HRPELJE,HRPELJE-KOZINA,2969/67,6,,,1/1,,12,,,416855.12,52275.29,2024
809706,988,SPODNJE GORČE,BRASLOVČE,*239,5,,,1/2,,83,,,504752.62,127053.88,2024
809706,988,SPODNJE GORČE,BRASLOVČE,538/60,5,,,1/2,,917,,,504757.33,127045.39,2024
809708,181,APAČE,APAČE,469/1,4,,,1/1,,2814,,,569048.07,173676.92,2024
809708,181,APAČE,APAČE,469/72,4,,,1/1,,231,,,569128,173594.85,2024
809708,181,APAČE,APAČE,469/56,4,,,1/1,,2957,,,569111.34,173559.36,2024
809715,1077,CELJE,CELJE,645/13,5,,,1/1,,5,,,520004.9,121639.33,2024
809715,1077,CELJE,CELJE,645/15,5,,,1/1,,50,,,520021.12,121599.03,2024
809715,1077,CELJE,CELJE,649/1,5,,,1/1,,461,,,520009.99,121599.99,2024
809715,1077,CELJE,CELJE,650/5,5,,,1/1,,425,,,520001.38,121626.03,2024
809715,1075,OSTROŽNO,CELJE,1139/42,5,,,1/1,,554,,,519971.92,121688.59,2024
809715,1075,OSTROŽNO,CELJE,1139/6,5,,,1/1,,233,,,519983.28,121671.46,2024
809715,1075,OSTROŽNO,CELJE,1139/71,5,,,1/1,,5,,,519957.74,121694.81,2024
809715,1075,OSTROŽNO,CELJE,1144/67,5,,,1/1,,42,,,519978.96,121701.33,2024
809715,1075,OSTROŽNO,CELJE,1144/69,5,,,1/1,,25,,,520001.66,121647.91,2024
809715,1075,OSTROŽNO,CELJE,1398/1,5,,,1/1,,297,,,519989.56,121654.16,2024
809715,1075,OSTROŽNO,CELJE,617,5,,,1/1,,49,,,519997.35,121642.4,2024
809715,1075,OSTROŽNO,CELJE,619/13,5,,,1/1,,23,,,519967.64,121701.02,2024
809719,751,ČREŠNJEVEC,SLOVENSKA BISTRICA,686/340,5,,,1/1,,701,,,548978.15,138638.36,2024
809729,450,MAJSKI VRH,VIDEM,*4/2,5,,,1/1,,50,,,567341.98,135426.64,2024
809729,450,MAJSKI VRH,VIDEM,*5/2,5,,,1/1,,215,,,567334.57,135410.68,2024
809729,450,MAJSKI VRH,VIDEM,43/2,5,,,1/1,,591,,,567339.3,135439.78,2024
809732,1976,PRESKA,MEDVODE,590,5,,,1/1,,339,,,453684.3,110849.94,2024
809732,1976,PRESKA,MEDVODE,591/3,5,,,1/1,,786,,,453687.09,110833.47,2024
809732,1976,PRESKA,MEDVODE,591/4,5,,,1/1,,8,,,453669.63,110844.64,2024
809733,387,KICAR,PTUJ,779/1,1,,,1/1,,1125,,,569708.47,145409.78,2024
815802,1735,STOŽICE,LJUBLJANA,2263/5,2,,,1/1,,71,,,464011.2,104928.6,2024
815810,1738,DRAVLJE,LJUBLJANA,1424/155,3,,,1/1,,155,,,458909.81,104198.36,2024
815820,1452,HMELJČIČ,MIRNA PEČ,962/13,3,,,1/1,,1051,,,506771.42,81234.3,2024
815820,1452,HMELJČIČ,MIRNA PEČ,963/3,3,,,1/1,,2550,,,506782.71,81278.04,2024
815820,1452,HMELJČIČ,MIRNA PEČ,964/56,3,,,1/1,,5358,,,506809.26,81342.31,2024
815820,1452,HMELJČIČ,MIRNA PEČ,964/57,3,,,1/1,,725,,,506811.64,81396.5,2024
815830,1076,MEDLOG,CELJE,561/3,5,,,1/1,,661,,,517913.89,123793.17,2024
815838,1756,ČRNUČE,LJUBLJANA,323/17,1,,,1/1,,218,,,462995.19,107741.19,2024
815838,1756,ČRNUČE,LJUBLJANA,323/26,5,,,1/1,,69,,,463007.26,107727.7,2024
815838,1756,ČRNUČE,LJUBLJANA,323/31,6,,,1/6,,328,,,463016.12,107732.38,2024
815844,400,PTUJ,PTUJ,2559/21,7,,,84/545,,1090,,,567118.68,141774.34,2024
815844,400,PTUJ,PTUJ,2559/44,7,,,1/1,,277,,,567073.34,141593.35,2024
815844,400,PTUJ,PTUJ,2559/46,7,,,1/1,,12009,,,567136.45,141657.45,2024
815854,2289,CEROVO,BRDA,596,2,,,1/1,,166,,,389086.63,94575.43,2024
815869,2168,PODKOREN,KRANJSKA GORA,759/80,9,,,1/1,,196,,,404714.01,151602.33,2024
815870,1259,PAVLOVA VAS,BREŽICE,622/2,9,,,4/8,,620,,,548286.11,95949.21,2024
815878,607,JELENČE,PESNICA,197/6,3,,,1/4,,416,,,551535.48,165814.48,2024
815901,1451,MIRNA PEČ,MIRNA PEČ,604/24,5,,,1/1,,676,,,506236.17,80109.16,2024
815712,2496,STARA SUŠICA,PIVKA,3521/2,5,,,1/1,,677,,,433136.3,59555.83,2024
815714,1494,JURKA VAS,STRAŽA,1498/2,5,,,1/1,,990,,,507731.24,71229.79,2024
815718,2088,GORIČE,KRANJ,40/2,5,,,1/1,,60,,,449592.3,131163.75,2024
815718,2088,GORIČE,KRANJ,39/4,5,,,1/1,,78,,,449596.33,131168.29,2024
815736,2256,IDRIJA PRI BAČI,TOLMIN,468/1,3,,,1/1,,4212,,,406614.17,111010.52,2024
815736,2256,IDRIJA PRI BAČI,TOLMIN,468/2,3,,,1/1,,1752,,,406591.54,111033.73,2024
815736,2256,IDRIJA PRI BAČI,TOLMIN,480/1,3,,,1/1,,1449,,,406482.9,111125.07,2024
815736,2256,IDRIJA PRI BAČI,TOLMIN,480/2,3,,,1/1,,583,,,406514.43,111130.99,2024
815736,2256,IDRIJA PRI BAČI,TOLMIN,492/3,3,,,1/1,,108,,,406753.31,111091.54,2024
815746,979,PONIKVA,ŽALEC,*193,7,,,7/16,,22,,,509980.19,128006.85,2024
815746,979,PONIKVA,ŽALEC,1105,7,,,7/16,,1187,,,509963.76,128098.54,2024
815746,979,PONIKVA,ŽALEC,1104,7,,,7/16,,197,,,509979.09,128013.26,2024
815752,461,GRADIŠČA,CIRKULANE,640/6,3,,,1/1,,1292,,,573912.37,135746.15,2024
815753,400,PTUJ,PTUJ,347,5,,,1/1,,595,,,567870.66,143689.14,2024
815797,1890,ČRNA,KAMNIK,165/3,5,,,1/1,,682,,,476542.31,124584.34,2024
815797,1890,ČRNA,KAMNIK,164/1,5,,,1/1,,1969,,,476523.14,124590.31,2024
815773,1422,TREBNJE,TREBNJE,506/29,6,,,1/1,,795,,,501588.1,85677.62,2024
815773,1421,MEDVEDJE SELO,TREBNJE,623/3,3,,,1/1,,27,,,501611.62,85688.5,2024
815778,2331,VOJŠČICA,MIREN-KOSTANJEVICA,845,7,,,1/1,,1392,,,396150.84,77624.42,2024
815816,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689/1248,7,,,1/1,,4375,,,459730.78,95782.13,2024
815816,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689/1250,7,,,1/1,,176,,,459687.17,95831.46,2024
815816,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,1689/1249,3,,,1/1,,717,,,459703.31,95821.83,2024
815827,1214,RAJNKOVEC,ROGAŠKA SLATINA,161/14,7,,,1/1,,231,,,548961,119342.43,2024
815827,1214,RAJNKOVEC,ROGAŠKA SLATINA,161/21,7,,,1/1,,22065,,,548846.48,119134.02,2024
815827,1214,RAJNKOVEC,ROGAŠKA SLATINA,100/7,7,,,1/1,,558,,,548941.12,119327.26,2024
815827,1214,RAJNKOVEC,ROGAŠKA SLATINA,100/6,7,,,1/1,,14645,,,549056.8,119273.45,2024
815827,1214,RAJNKOVEC,ROGAŠKA SLATINA,161/17,7,,,1/1,,21709,,,548851.33,119275.67,2024
815862,2335,DORNBERK,NOVA GORICA,860,9,,,1/1,,4196,,,402956.78,84113.1,2024
825341,1847,ŠMARTNO,ŠMARTNO PRI LITIJI,439/14,4,,,1/1,,79,,,487895.83,100942.34,2024
825341,1847,ŠMARTNO,ŠMARTNO PRI LITIJI,439/11,7,,,1/1,,773,,,487906.34,100963,2024
825341,1847,ŠMARTNO,ŠMARTNO PRI LITIJI,439/6,7,,,1/1,,300,,,487903.55,100986.35,2024
825341,1847,ŠMARTNO,ŠMARTNO PRI LITIJI,439/7,7,,,1/1,,434,,,487904.5,100937.27,2024
825344,1454,DALJNI VRH,NOVO MESTO,340/1,7,,,1/2,,6143,,,511227.41,76432.59,2024
825061,1431,DOBRNIČ,TREBNJE,107/12,2,,,1/1,,736,,,497285.21,79439.32,2024
825100,1422,TREBNJE,TREBNJE,307/7,3,,,1/1,,2506,,,500186.91,84918.23,2024
825100,1422,TREBNJE,TREBNJE,307/10,3,,,1/1,,1247,,,500156.85,84898.65,2024
825358,1581,LIVOLD,KOČEVJE,47/1,1,,,1/1,,472,,,491433.99,52427.74,2024
825358,1581,LIVOLD,KOČEVJE,46/1,7,,,1/1,,695,,,491349.1,52485.59,2024
825358,1581,LIVOLD,KOČEVJE,46/2,7,,,1/1,,1247,,,491407.21,52442.35,2024
825358,1581,LIVOLD,KOČEVJE,45,7,,,1/1,,158,,,491324.7,52500.29,2024
825377,1594,MOZELJ,KOČEVJE,3887/1,7,,,3/16,,1773,,,496168.24,50152.73,2024
825386,5,MARKOVCI,ŠALOVCI,1772,5,,,3/4,,1083,,,594165.82,190088.47,2024
825389,1075,OSTROŽNO,CELJE,1148/19,5,,,1/1,,47,,,520175.71,123634.78,2024
824858,1410,MIRNA,MIRNA,561,7,,,1/1,,3478,,,504805.98,89489.05,2024
824858,1410,MIRNA,MIRNA,562,7,,,1/1,,3536,,,504813.7,89379.64,2024
824769,656,BREZJE,MARIBOR,171/5,1,,,1/1,,283,,,552465.37,156200.18,2024
824771,2295,BANJŠICE,NOVA GORICA,4905,3,,,1/1,,541,,,399512.66,103310.29,2024
824772,644,RUPERČE,MARIBOR,96,7,,,1/1,,1385,,,556313.17,157943.49,2024
824772,644,RUPERČE,MARIBOR,99,7,,,1/1,,2852,,,556230.05,157917.82,2024
824776,1540,DOBLIČE,ČRNOMELJ,2557/22,5,,,1/1,,3758,,,513211.02,45735.28,2024
824780,1713,KRVAVA PEČ,VELIKE LAŠČE,1294/18,7,,,1/1,,460,,,466226.08,79681.41,2024
824808,1272,STARA VAS,BREŽICE,134,7,,,1/1,,1511,,,554348.68,93087.08,2024
824808,1272,STARA VAS,BREŽICE,132,7,,,1/1,,1475,,,554361.67,93085.82,2024
824817,2604,BERTOKI,KOPER,1705,9,,,1/1,,1928,,,406214.42,45789.98,2024
824820,2624,KOŠTABONA,KOPER,387/5,7,,,1/1,,358,,,401122.61,38618.45,2024
824821,1281,ŠENTLENART,BREŽICE,7/3,5,,,1/1,,626,,,545570.03,86609.85,2024
824821,1281,ŠENTLENART,BREŽICE,7/6,4,,,1/1,,226,,,545571.1,86628.65,2024
824824,1257,BIZELJSKO,BREŽICE,978,7,,,1/1,,8918,,,552947.04,97601.15,2024
824840,1230,IMENO,PODČETRTEK,*37/4,5,,,1/1,,29,,,545834.63,111293.92,2024
824840,1230,IMENO,PODČETRTEK,748,7,,,1/1,,108,,,545808.2,111117.16,2024
824840,1230,IMENO,PODČETRTEK,1067/2,7,,,1/1,,1018,,,545797.94,111002.9,2024
824840,1230,IMENO,PODČETRTEK,1140,7,,,1/1,,3769,,,545769.92,110887.87,2024
824840,1230,IMENO,PODČETRTEK,763/1,7,,,1/1,,628,,,545727.6,111292.37,2024
824840,1230,IMENO,PODČETRTEK,1055,9,,,1/1,,4085,,,545666.96,110957.16,2024
824840,1230,IMENO,PODČETRTEK,750,7,,,1/1,,324,,,545752.11,111140.97,2024
824840,1230,IMENO,PODČETRTEK,757/3,7,,,1/1,,1960,,,545789.64,111287.75,2024
824840,1230,IMENO,PODČETRTEK,751/1,7,,,1/1,,4682,,,545758.24,111192.08,2024
824840,1230,IMENO,PODČETRTEK,773/1,7,,,1/1,,2392,,,545644.72,111266.84,2024
824840,1230,IMENO,PODČETRTEK,1142,7,,,1/1,,4604,,,545802.54,110749.64,2024
824840,1230,IMENO,PODČETRTEK,*54/1,3,,,1/1,,162,,,545658.32,111232.43,2024
824840,1230,IMENO,PODČETRTEK,*221,3,,,1/1,,88,,,545738.71,111241.96,2024
824840,1230,IMENO,PODČETRTEK,773/2,7,,,1/1,,874,,,545692.4,111230.72,2024
824840,1230,IMENO,PODČETRTEK,1066,7,,,1/1,,1220,,,545758.94,111110.8,2024
824840,1230,IMENO,PODČETRTEK,*55/1,3,,,1/1,,72,,,545755.95,111250.66,2024
825415,1350,SENOVO,KRŠKO,564/9,6,,,1/1,,179,,,536728.32,96928.81,2024
825415,1350,SENOVO,KRŠKO,494/2,6,,,1/1,,232,,,536732.54,96909.64,2024
825415,1350,SENOVO,KRŠKO,562/21,6,,,1/1,,477,,,536737.11,96977,2024
825415,1350,SENOVO,KRŠKO,494/1,6,,,1/1,,171,,,536743.87,96915.76,2024
825415,1350,SENOVO,KRŠKO,564/8,6,,,1/1,,303,,,536742.48,96927.91,2024
825417,1130,VODULE,ŠENTJUR,*171,5,,,1/1,,77,,,531435.5,123850.18,2024
825417,1130,VODULE,ŠENTJUR,*136/1,5,,,1/1,,120,,,531489.01,123814.22,2024
825417,1130,VODULE,ŠENTJUR,*136/3,5,,,1/1,,111,,,531476.05,123777.53,2024
825432,708,SKOKE,MIKLAVŽ NA DRAVSKEM POLJU,884,4,,,1/1,,44,,,553434.91,149706.53,2024
824882,1781,POLICA,GROSUPLJE,124/7,2,,,1/1,,1130,,,477327.37,94080.86,2024
824882,1781,POLICA,GROSUPLJE,124/39,2,,,1/1,,204,,,477347.22,94077.05,2024
824882,1781,POLICA,GROSUPLJE,1482/14,2,,,1/1,,97,,,477348.68,94068,2024
824884,1537,BUKOVA GORA,ČRNOMELJ,1267,9,,,1/1,,6877,,,509763.91,49259.89,2024
824884,1537,BUKOVA GORA,ČRNOMELJ,1279,9,,,1/1,,5064,,,509618.35,49494,2024
825457,1976,PRESKA,MEDVODE,1296/3,3,,,1/1,,162,,,453732.56,110707.14,2024
824956,1489,CEROVEC,NOVO MESTO,250,5,,,5/16,,1266,,,517532.8,67664.24,2024
824956,1489,CEROVEC,NOVO MESTO,251,7,,,5/16,,406,,,517552.19,67674.29,2024
824958,1884,LOKE PRI ZAGORJU,ZAGORJE OB SAVI,173/13,5,,,1/3,,481,,,496944.26,111456.89,2024
825474,143,DOLNJA BISTRICA,ČRENŠOVCI,1167,9,,,1/1,,2135,,,600185.53,156102.31,2024
825474,143,DOLNJA BISTRICA,ČRENŠOVCI,1208,9,,,1/1,,259,,,600409.7,156059.04,2024
825474,143,DOLNJA BISTRICA,ČRENŠOVCI,1168,7,,,1/1,,2099,,,600266.11,156081.56,2024
825474,143,DOLNJA BISTRICA,ČRENŠOVCI,1207,7,,,1/1,,1577,,,600377.25,156065.22,2024
825474,143,DOLNJA BISTRICA,ČRENŠOVCI,1309,9,,,4/9,,419,,,600159.69,155652.34,2024
825477,327,PODGORCI,ORMOŽ,399/1,7,,,1/1,,6258,,,581061.43,142872.71,2024
825478,962,GORENJE,ŠMARTNO OB PAKI,544/5,5,,,1/1,,1822,,,500434.77,134246.57,2024
825500,965,LAZE,VELENJE,535/15,3,,,1/1,,334,,,509290.5,133187.37,2024
825501,1959,DOMŽALE,DOMŽALE,2535/4,5,,,1/1,,439,,,469856.2,111676.29,2024
825505,264,RADOMERJE,LJUTOMER,398/1,7,,,1/1,,2305,,,589895.6,150785,2024
825505,264,RADOMERJE,LJUTOMER,397/1,7,,,1/1,,600,,,589843.09,150764.35,2024
825505,264,RADOMERJE,LJUTOMER,401,7,,,1/1,,2965,,,589841.06,150796.68,2024
825505,264,RADOMERJE,LJUTOMER,402,7,,,1/1,,635,,,589813.81,150787.58,2024
825505,264,RADOMERJE,LJUTOMER,398/4,5,,,1/1,,121,,,589940.43,150798.91,2024
825506,1418,LUKOVEK,TREBNJE,2627/2,7,,,1/1,,1819,,,505789.58,84529.62,2024
825025,518,TRIJE KRALJI,BENEDIKT,280/1,3,,,1/1,,961,,,569127.27,164078.12,2024
825026,2181,ZABREZNICA,ŽIROVNICA,194,5,,,1/1,,161,,,434495.24,140239.54,2024
825030,1458,ČREŠNJICE,NOVO MESTO,439/3,5,,,1/1,,649,,,515713.54,77916.58,2024
825030,1458,ČREŠNJICE,NOVO MESTO,442/3,5,,,1/1,,649,,,515721.34,77937.81,2024
825048,1698,PIJAVA GORICA,ŠKOFLJICA,1334/2,2,,,1/1,,69,,,467003.14,90190.93,2024
825048,1698,PIJAVA GORICA,ŠKOFLJICA,1336/2,2,,,1/1,,1825,,,467017.7,90204.6,2024
825048,1698,PIJAVA GORICA,ŠKOFLJICA,1336/15,2,,,1/1,,43,,,466984.7,90193.37,2024
825098,2636,BEŽIGRAD,LJUBLJANA,1825/4,5,,,1/4,,159,,,462204.14,102651.46,2024
825098,2636,BEŽIGRAD,LJUBLJANA,1826/1,5,,,1/4,,460,,,462217.36,102665.15,2024
825055,2318,BILJE,MIREN-KOSTANJEVICA,206/3,5,,,1/1,,477,,,393859.35,84773.36,2024
825055,2318,BILJE,MIREN-KOSTANJEVICA,*147/3,5,,,1/1,,40,,,393840.6,84751.9,2024
825055,2318,BILJE,MIREN-KOSTANJEVICA,1195,5,,,1/1,,193,,,393847.94,84732.34,2024
825055,2318,BILJE,MIREN-KOSTANJEVICA,1194,5,,,1/1,,68,,,393842.45,84733.4,2024
826339,1069,ŠENTJUNGERT,CELJE,678/7,5,,,1/1,,651,,,517576.85,126034.01,2024
826373,1959,DOMŽALE,DOMŽALE,3024,5,,,1/2,,420,,,468896.91,111774.83,2024
826375,1933,LUKOVICA,LUKOVICA,1189,5,,,1/1,,515,,,475263.93,113870.28,2024
826381,1970,SMLEDNIK,MEDVODE,197/43,3,,,1/1,,95,,,455950.43,113917.43,2024
826381,1970,SMLEDNIK,MEDVODE,197/38,3,,,1/1,,14,,,455969.69,113929.86,2024
826381,1970,SMLEDNIK,MEDVODE,197/33,3,,,1/1,,44,,,455953.06,113942.86,2024
826381,1970,SMLEDNIK,MEDVODE,195/19,3,,,1/1,,80,,,455954.66,113895.97,2024
826381,1970,SMLEDNIK,MEDVODE,195/17,3,,,1/1,,151,,,455969.15,113906.86,2024
826381,1970,SMLEDNIK,MEDVODE,194/15,3,,,1/1,,123,,,455998.17,113946.84,2024
826381,1970,SMLEDNIK,MEDVODE,197/23,3,,,1/1,,126,,,455911.35,113927.52,2024
826381,1970,SMLEDNIK,MEDVODE,1048/13,3,,,1/1,,38,,,455929.73,113910.92,2024
826381,1970,SMLEDNIK,MEDVODE,197/41,3,,,1/1,,46,,,455976.51,113926.39,2024
826381,1970,SMLEDNIK,MEDVODE,196/7,3,,,1/1,,267,,,455929.74,113901.88,2024
826381,1970,SMLEDNIK,MEDVODE,197/39,3,,,1/1,,52,,,455972.18,113923.97,2024
826381,1970,SMLEDNIK,MEDVODE,197/40,3,,,1/1,,14,,,455975.58,113931.9,2024
826381,1970,SMLEDNIK,MEDVODE,194/13,3,,,1/1,,23,,,455995.09,113937.52,2024
826381,1970,SMLEDNIK,MEDVODE,195/16,3,,,1/1,,245,,,455953.46,113904.08,2024
826381,1970,SMLEDNIK,MEDVODE,194/14,3,,,1/1,,126,,,456000.75,113945.02,2024
826381,1970,SMLEDNIK,MEDVODE,197/13,3,,,1/1,,31,,,455963.51,113929.86,2024
826381,1970,SMLEDNIK,MEDVODE,197/37,3,,,1/1,,31,,,455937.49,113913.77,2024
826381,1970,SMLEDNIK,MEDVODE,195/23,3,,,1/1,,334,,,456002.65,113908.05,2024
826381,1970,SMLEDNIK,MEDVODE,195/11,3,,,1/1,,76,,,455977.56,113909.54,2024
826381,1970,SMLEDNIK,MEDVODE,197/28,3,,,1/1,,87,,,455929.22,113921.9,2024
826381,1970,SMLEDNIK,MEDVODE,197/32,3,,,1/1,,446,,,455964.05,113946.68,2024
826381,1970,SMLEDNIK,MEDVODE,195/24,3,,,1/1,,43,,,455980.76,113900.95,2024
826381,1970,SMLEDNIK,MEDVODE,197/30,3,,,1/1,,32,,,455964.1,113934.55,2024
826381,1970,SMLEDNIK,MEDVODE,1048/16,3,,,1/1,,59,,,455965.64,113915.11,2024
826381,1970,SMLEDNIK,MEDVODE,195/20,3,,,1/1,,6,,,455968.1,113899.57,2024
826381,1970,SMLEDNIK,MEDVODE,1048/10,3,,,1/1,,133,,,455901.85,113910.43,2024
826381,1970,SMLEDNIK,MEDVODE,197/26,3,,,1/1,,375,,,455943.24,113939.34,2024
826381,1970,SMLEDNIK,MEDVODE,196/4,3,,,1/1,,653,,,455882.9,113896.05,2024
826381,1970,SMLEDNIK,MEDVODE,197/44,3,,,1/1,,106,,,455963.9,113921.53,2024
826381,1970,SMLEDNIK,MEDVODE,1048/9,3,,,1/1,,21,,,455974.46,113917.26,2024
826381,1970,SMLEDNIK,MEDVODE,197/36,3,,,1/1,,5,,,455978.56,113937.3,2024
826381,1970,SMLEDNIK,MEDVODE,1048/19,3,,,1/1,,5,,,455915.95,113910.05,2024
826381,1970,SMLEDNIK,MEDVODE,195/25,3,,,1/1,,61,,,456027.93,113970.29,2024
826381,1970,SMLEDNIK,MEDVODE,195/18,3,,,1/1,,7,,,455943.54,113895.45,2024
826381,1970,SMLEDNIK,MEDVODE,1048/14,3,,,1/1,,14,,,455939.98,113910.92,2024
826381,1970,SMLEDNIK,MEDVODE,196/6,3,,,1/1,,434,,,455910.18,113899.51,2024
826381,1970,SMLEDNIK,MEDVODE,197/31,3,,,1/1,,109,,,455947.11,113925.74,2024
826381,1970,SMLEDNIK,MEDVODE,197/24,3,,,1/1,,316,,,455922.63,113931.72,2024
826381,1970,SMLEDNIK,MEDVODE,197/19,3,,,1/1,,4,,,455887.27,113911.77,2024
826381,1970,SMLEDNIK,MEDVODE,197/29,3,,,1/1,,74,,,455948.01,113928.58,2024
826381,1970,SMLEDNIK,MEDVODE,195/22,3,,,1/1,,127,,,455972.83,113893.87,2024
826381,1970,SMLEDNIK,MEDVODE,1048/11,3,,,1/1,,55,,,455874.13,113908.23,2024
826381,1970,SMLEDNIK,MEDVODE,197/34,3,,,1/1,,33,,,455974.9,113935.1,2024
826381,1970,SMLEDNIK,MEDVODE,197/25,3,,,1/1,,78,,,455932.43,113935.3,2024
826381,1970,SMLEDNIK,MEDVODE,197/21,3,,,1/1,,340,,,455899.46,113922.82,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,693/20,9,,,1/1,,1888,,,472898.31,77027.94,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,693/33,9,,,1/1,,705,,,473000.05,77172.42,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/32,9,,,1/1,,7517,,,473096.5,77173.2,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/105,9,,,1/1,,331,,,473309.21,77185.22,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,693/11,9,,,1/1,,1941,,,472945.47,77172.05,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/106,9,,,1/1,,10,,,473286.93,77147.03,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,693/10,9,,,1/1,,2633,,,472814.46,77175.47,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,672/42,9,,,1/1,,1115,,,472740.35,77172.61,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/63,9,,,1/1,,209,,,472981.24,77004.17,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/119,9,,,1/1,,1146,,,473104.04,76966.82,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,672/41,9,,,1/1,,457,,,472643.62,77170.48,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/33,9,,,1/1,,6915,,,473237.19,77174.72,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/120,9,,,1/1,,2,,,473008.83,76999.52,2024
885881,1717,VELIKE LAŠČE,VELIKE LAŠČE,711/84,9,,,1/1,,362,,,473322.15,77197.27,2024
886664,1959,DOMŽALE,DOMŽALE,1116/41,1,,,1/1,,386,,,470090.8,112400.69,2024
886664,1959,DOMŽALE,DOMŽALE,1116/42,1,,,1/1,,222,,,470102.43,112404.27,2024
886664,1959,DOMŽALE,DOMŽALE,1116/43,1,,,1/1,,222,,,470110.94,112406.83,2024
886664,1959,DOMŽALE,DOMŽALE,1116/44,1,,,1/1,,222,,,470119.46,112409.4,2024
886664,1959,DOMŽALE,DOMŽALE,1116/45,1,,,1/1,,404,,,470131.99,112412.01,2024
886664,1959,DOMŽALE,DOMŽALE,1116/46,4,,,1/1,,17,,,470133.67,112423.66,2024
886674,1694,RAVNE PRI TOPOLU,BLOKE,491,7,,,1/1,,2536,,,466043.65,68381.98,2024
886674,1694,RAVNE PRI TOPOLU,BLOKE,489,7,,,1/1,,2252,,,466110.18,68423.88,2024
885887,2358,SPODNJA IDRIJA,IDRIJA,26/6,5,,,1/1,,15,,,424578.58,99487.02,2024
885893,1306,ČATEŽ,BREŽICE,99/14,3,,,1/1,,498,,,546635.25,83747.18,2024
885904,2606,SEMEDELA,KOPER,1807/2,3,,,1/2,,1338,,,400619.57,44043.96,2024
885930,1676,CERKNICA,CERKNICA,2382/124,5,,,1/1,,189,,,450905.62,73356.87,2024
885939,395,HAJDOŠE,HAJDINA,355/60,5,,,1/1,,35,,,564004.87,143743.46,2024
885940,2030,SUHA,ŠKOFJA LOKA,993/8,5,,,1/1,,11,,,447478.05,114170.54,2024
886732,610,JARENINSKI VRH,PESNICA,159/3,7,,,1/1,,4350,,,553862.33,165586.19,2024
